equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
O2+ + SF5- -> SF5 + O2,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_41c1f3734547
O2+ + SF6- -> O2 + SF6,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_e48b9525719a
SF4+ + F- -> F + SF4,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_faa9a163f5e1
SF4+ + F2- -> SF4 + F2,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_778809ccbd60
SF4+ + O- -> O + SF4,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d1ddb845bbec
SF4+ + O2- -> SF4 + O2,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_37cc56bfbcc3
SF4+ + SF4- -> 2 SF4,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_ba6cd6f7374d
SF4+ + SF5- -> SF4 + SF5,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_68319c6d97f2
SF4+ + SF6- -> SF4 + SF6,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_4a376aae9032
SF5+ + F- -> F + SF5,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_c455213a3679
SF5+ + F2- -> SF5 + F2,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,unknown,pass,pass,pass,kinetics; reaction_evidence,rxn_c30ff79b692e
SF5+ + O- -> O + SF5,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_bfbac06ce9a9
SF5+ + O2- -> SF5 + O2,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_e14548a135f3
SF5+ + SF4- -> SF4 + SF5,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_e9c07ab2160e
SF5+ + SF5- -> 2 SF5,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_1aa142ee14b1
SF5+ + SF6- -> SF5 + SF6,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,2,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_439740b280d8
F2- + Ar -> F- + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_51b172ff0eff
F2- + F -> F- + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ab62f2634ad8
F2- + F2 -> F- + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_98c8f5296d58
F2- + O -> F- + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ff8d86c2cecd
F2- + O2 -> F- + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_8b88ce2cb8e7
F2- + SF4 -> F- + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_fb1f8ae2046a
F2- + SF5 -> F- + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_063e1bcd142f
F2- + SF6 -> F- + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_cb9ffad86790
O2+ + Ar -> O+ + Ar + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_4487814bfc3e
O2+ + F -> O+ + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7fe9af5cd55b
O2+ + O -> O+ + 2 O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ad2d57546439
O2+ + O2 -> O+ + O + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f01e2fa9b40b
O2+ + SF4 -> O+ + O + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_131409ef2735
O2+ + SF5 -> O+ + O + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_07db0154557f
O2+ + SF6 -> O+ + O + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_2f5bda40eca3
O2- + Ar -> O- + Ar + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_f7f35bdddeea
O2- + F -> O- + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_ce78c2b7b516
O2- + O -> O- + 2 O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_688c1b736a68
O2- + O2 -> O- + O + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_fe0ea6173b83
O2- + SF4 -> O- + O + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_c0679ebd2f79
O2- + SF5 -> O- + O + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_23e8b6560508
O2- + SF6 -> O- + O + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,unknown,unknown,unknown,unknown,,rxn_8bc0a2e778a4
SF4+ + Ar -> SF2+ + Ar + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d64bb05183d2
SF4+ + Ar -> SF3+ + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_0102bee01d76
SF4+ + F -> SF2+ + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_932180b4b63a
SF4+ + F -> SF3+ + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3f3a585b0d0f
SF4+ + O -> SF2+ + O + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_921ee5b909c4
SF4+ + O -> SF3+ + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9d726c848866
SF4+ + O2 -> SF2+ + F2 + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a3488bcbb15f
SF4+ + O2 -> SF3+ + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3e08a047a237
SF4+ + SF4 -> SF2+ + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6c9798fd5d35
SF4+ + SF4 -> SF3+ + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c4f15ae9b037
SF4+ + SF5 -> SF2+ + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_552d1c573539
SF4+ + SF5 -> SF3+ + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_2878d465e249
SF4+ + SF6 -> SF2+ + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_90bc3958ca6d
SF4+ + SF6 -> SF3+ + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d8c484d2c200
SF4- + Ar -> SF2- + Ar + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_16de370c9c7b
SF4- + Ar -> SF3- + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3301adda68a2
SF4- + F -> SF2- + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_1d9ce6209d72
SF4- + F -> SF3- + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_45688f896605
SF4- + O -> SF2- + O + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_851a08501a2e
SF4- + O -> SF3- + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_115517916802
SF4- + O2 -> SF2- + F2 + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7f10e57546bf
SF4- + O2 -> SF3- + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a6ed3be918fa
SF4- + SF4 -> SF2- + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_e5bfab89a0dd
SF4- + SF4 -> SF3- + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_59eac56d53ac
SF4- + SF5 -> SF2- + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a8bba99b6188
SF4- + SF5 -> SF3- + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_97a63c37d6b4
SF4- + SF6 -> SF2- + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ad8684537961
SF4- + SF6 -> SF3- + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fa790722fc31
SF5+ + Ar -> SF3+ + Ar + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_4f09d2461415
SF5+ + Ar -> SF4+ + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_772bb5a349b8
SF5+ + F -> SF3+ + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_583b43d8d1d6
SF5+ + F -> SF4+ + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3fa64aeaac2f
SF5+ + O -> SF3+ + O + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_832c9ef2aab1
SF5+ + O -> SF4+ + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fa9325a3825b
SF5+ + O2 -> SF3+ + F2 + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_257a56bf30c4
SF5+ + O2 -> SF4+ + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ad4efdd2d153
SF5+ + SF4 -> SF3+ + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_887ea42b903a
SF5+ + SF4 -> SF4+ + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f764ed76373c
SF5+ + SF5 -> SF3+ + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d648a300052a
SF5+ + SF5 -> SF4+ + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_87be45604f7b
SF5+ + SF6 -> SF3+ + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_642d4c2a8b49
SF5+ + SF6 -> SF4+ + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b86d602c1be8
SF5- + Ar -> SF3- + Ar + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_94e94a2748a3
SF5- + Ar -> SF4- + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_62fa0feb6858
SF5- + F -> SF3- + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_104d3e4632eb
SF5- + F -> SF4- + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_1cabdf7a944a
SF5- + O -> SF3- + O + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7409b240fa0e
SF5- + O -> SF4- + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_65504f690610
SF5- + O2 -> SF3- + F2 + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_beeea21514cf
SF5- + O2 -> SF4- + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c0ae5c583b5a
SF5- + SF4 -> SF3- + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8694d9934198
SF5- + SF4 -> SF4- + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_bb04e9f2eea5
SF5- + SF5 -> SF3- + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fc5c32779e01
SF5- + SF5 -> SF4- + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_82868d9b4836
SF5- + SF6 -> SF3- + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ffc79423797c
SF5- + SF6 -> SF4- + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_6978baccd572
SF6- + Ar -> SF4- + Ar + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c5c0bf0d8a00
SF6- + Ar -> SF5- + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_a56aff5280e4
SF6- + F -> SF4- + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_3a3aa5481506
SF6- + F -> SF5- + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fd7fbc403ea9
SF6- + O -> SF4- + O + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ba7f158157e6
SF6- + O -> SF5- + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_2a7720c84187
SF6- + O2 -> SF4- + F2 + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ef322d4b120e
SF6- + O2 -> SF5- + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c67cdb603070
SF6- + SF4 -> SF4- + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9ee8856021eb
SF6- + SF4 -> SF5- + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c70d1f931640
SF6- + SF5 -> SF4- + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_8fcb9f89bd3d
SF6- + SF5 -> SF5- + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_bb689825bc6a
SF6- + SF6 -> SF4- + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b45de11f084f
SF6- + SF6 -> SF5- + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_c1c2eb9754b7
Ar+ + Ar -> Ar+ + Ar,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_42da360d77cf
F- + F -> F- + F,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_b7def00b5075
F2- + F2 -> F2- + F2,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9f946849838f
O+ + O -> O+ + O,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_7281eb34b270
O- + O -> O- + O,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_650299e93852
O2+ + O2 -> O2+ + O2,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_223a68face62
O2- + O2 -> O2- + O2,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_641dfc3def66
SF4+ + SF4 -> SF4+ + SF4,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_f02b906fb807
SF4- + SF4 -> SF4- + SF4,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_fc31c5b5f908
SF5+ + SF5 -> SF5+ + SF5,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_d44d6ab53fa7
SF5- + SF5 -> SF5- + SF5,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_9c5031984340
SF6- + SF6 -> SF6- + SF6,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,2,pass,pass,pass,unknown,unknown,unknown,,rxn_ef628a3b849a
Ar+ + SF2 -> SF2+ + Ar,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_433589a2e57d
Ar+ + SF3 -> SF3+ + Ar,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b137b45f663a
F+ + Ar -> Ar+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_6d651dff0678
F+ + O -> O+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_19f3d179bbb0
F+ + O2 -> O2+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e79a71d1edc9
F+ + SF2 -> SF2+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_916e3313c500
F+ + SF3 -> SF3+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_4094ca7698df
F+ + SF4 -> SF4+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_69d87d0f20b3
F+ + SF5 -> SF5+ + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_34becdc75af1
F- + SF2 -> SF2- + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c0ef8afb8a63
F- + SF3 -> SF3- + F,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_116a7b44f765
F2+ + Ar -> Ar+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_13e1ceaf20a8
F2+ + F -> F+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_be4e89a15df3
F2+ + O -> O+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_6d6e9db4b4d0
F2+ + O2 -> O2+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_1166a1400157
F2+ + SF2 -> SF2+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_8e7ac8ea8d34
F2+ + SF3 -> SF3+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_f16c368f0ead
F2+ + SF4 -> SF4+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_5fa6a6d0f43d
F2+ + SF5 -> SF5+ + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_c4d03d2eed27
F2- + SF2 -> SF2- + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_8d22efcd2ec2
F2- + SF3 -> SF3- + F2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_4e4fe5f7e941
O+ + SF2 -> SF2+ + O,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_023382aff75e
O+ + SF3 -> SF3+ + O,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b9eee1afff9b
O- + SF2 -> SF2- + O,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_3f243a9781be
O- + SF3 -> SF3- + O,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_78a54c851545
O2+ + SF2 -> SF2+ + O2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_b514e1565934
O2+ + SF3 -> SF3+ + O2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_013d91a83052
O2- + SF2 -> SF2- + O2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_7dd24ccb309f
O2- + SF3 -> SF3- + O2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_042ad17d2e19
SF2+ + Ar -> Ar+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_8364deb7f4da
SF2+ + F -> F+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_aba721765b15
SF2+ + O -> O+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_127689b6a5c3
SF2+ + O2 -> O2+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_c029bca74d93
SF2+ + SF3 -> SF3+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1d915cc8c32f
SF2+ + SF4 -> SF4+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_beab5a338cf1
SF2+ + SF5 -> SF5+ + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_26d2626f2af2
SF2- + F -> F- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_375898525ce8
SF2- + O -> O- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_55d20de02e9a
SF2- + O2 -> O2- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_2d0ec9e2028f
SF2- + SF3 -> SF3- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1c127c8805b2
SF2- + SF4 -> SF4- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5a83f57f0478
SF2- + SF5 -> SF5- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_8c370e7b80af
SF2- + SF6 -> SF6- + SF2,Charge exchange,ion,charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_935e4c8eb5bb
