equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
e + SF2- -> SF2 + 2 e,Electron-impact detachment,electron,detachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_ecde06ecb190
e + SF3- -> SF3 + 2 e,Electron-impact detachment,electron,detachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_3bc614d41589
e + OF -> F + O + e,Electron-impact dissociation,electron,dissociation,mechanical,3,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_e83a63fdd1b3
e + SF2 -> F + SF + e,Electron-impact dissociation,electron,dissociation,mechanical,3,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_99a9d7a397b1
e + SF2 -> S + F2 + e,Electron-impact dissociation,electron,dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_dc916a51e341
e + SF3 -> F + SF2 + e,Electron-impact dissociation,electron,dissociation,mechanical,3,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_d4ae67d3f229
e + SF3 -> SF + F2 + e,Electron-impact dissociation,electron,dissociation,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_87644633a3bd
e + OF -> F- + O,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_eb8f504704e4
e + OF -> O- + F,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_2a8f8fba7eff
e + SF2 -> F- + SF,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_d159a8b5f2ad
e + SF2 -> F2- + S,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_b22936120faf
e + SF2 -> S- + F2,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_31f4c5440ad9
e + SF3 -> F- + SF2,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_5755b6ce2966
e + SF3 -> F2- + SF,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_09340caa7945
e + SF3 -> SF2- + F,Dissociative electron attachment,electron,dissociative_attachment,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_c3840bdf8d78
e + OF -> O+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b5442207f15e
e + SF2 -> S+ + F2 + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_69993710655b
e + SF2 -> SF+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_3edaa6c4acef
e + SF3 -> SF+ + F2 + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_386822735e5f
e + SF3 -> SF2+ + F + 2 e,Dissociative ionization,electron,dissociative_ionization,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_0867d297296c
e + F2+ -> 2 F,Dissociative recombination,electron,dissociative_recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_6d3db2467a2d
e + SF2+ -> F + SF,Dissociative recombination,electron,dissociative_recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_512cdf87464c
e + SF2+ -> S + F2,Dissociative recombination,electron,dissociative_recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_5dd6c91fe4dd
e + SF3+ -> F + SF2,Dissociative recombination,electron,dissociative_recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_f034533f2b60
e + SF3+ -> SF + F2,Dissociative recombination,electron,dissociative_recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_4f2da9b08323
e + F+ -> F+ + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_9d75d6b4d8bd
e + F2+ -> F2+ + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_45c367f6bfab
e + OF -> OF + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_cc963afb82a3
e + SF2 -> SF2 + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_6e52b62aa3d3
e + SF2+ -> SF2+ + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_0263740a928f
e + SF2- -> SF2- + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_9ea01bc8be05
e + SF3 -> SF3 + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_25835887a749
e + SF3+ -> SF3+ + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_650fb0e8afe7
e + SF3- -> SF3- + e,Electron elastic scattering,electron,elastic,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_5ef410497ee4
e + SF2 -> SF2+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,3,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_0da79acf3b0b
e + SF3 -> SF3+ + 2 e,Electron-impact ionization,electron,ionization,mechanical,3,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_a32df399fbfe
e + F+ -> F,Electron-ion recombination,electron,recombination,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_d606d592dce3
e + F2+ -> F2,Electron-ion recombination,electron,recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_b864a75a4ed7
e + SF2+ -> SF2,Electron-ion recombination,electron,recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_c5e11ab870d4
e + SF3+ -> SF3,Electron-ion recombination,electron,recombination,mechanical,3,pass,pass,unknown,unknown,unknown,unknown,,rxn_78c172d7e1d5
e + S -> S-,Electron attachment,electron,attachment,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_32f181f3b169
e + S- -> S + 2 e,Electron-impact detachment,electron,detachment,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_a3b408f29a64
e + SF -> F + S + e,Electron-impact dissociation,electron,dissociation,mechanical,4,pass,pass,pass,unknown,pass,pass,reaction_evidence,rxn_d5d036b9feb9
e + SF -> F- + S,Dissociative electron attachment,electron,dissociative_attachment,mechanical,4,pass,pass,unknown,unknown,unknown,unknown,,rxn_3f451d5fcd6f
