equation,reaction_type,family,process,origin,depth,state_verdict,consistency_verdict,thermochemistry_verdict,kinetics_verdict,reaction_evidence_verdict,kinetics_or_reaction_evidence_verdict,accepted_by,id
SF2+ + O2 -> SF+ + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_29dd3f3d722e
SF2+ + SF2 -> S+ + SF2 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e4c6451a3f95
SF2+ + SF2 -> SF+ + F + SF2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b8268853b696
SF2+ + SF3 -> S+ + SF3 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_fde5d58741bb
SF2+ + SF3 -> SF+ + F + SF3,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c7eb7e5b8a59
SF2+ + SF4 -> S+ + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b24f48a1557c
SF2+ + SF4 -> SF+ + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_9f569a040264
SF2+ + SF5 -> S+ + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_4b68d0aa4087
SF2+ + SF5 -> SF+ + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_bb6607c21031
SF2+ + SF6 -> S+ + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_5e0aa8e6cf2e
SF2+ + SF6 -> SF+ + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_d345f88e2fef
SF3+ + Ar -> SF+ + Ar + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e0fd78efd6e9
SF3+ + Ar -> SF2+ + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_a81c07bcfa4f
SF3+ + F -> SF+ + F + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_178eadd3d76b
SF3+ + F -> SF2+ + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_d57a7e141ddf
SF3+ + O -> SF+ + O + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_0f33f83296ad
SF3+ + O -> SF2+ + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_ef6f4a059040
SF3+ + O2 -> SF+ + F2 + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_4332f1977349
SF3+ + O2 -> SF2+ + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_f7859779b154
SF3+ + SF2 -> SF+ + SF2 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e13acfdc5c72
SF3+ + SF2 -> SF2+ + F + SF2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1f468244f03f
SF3+ + SF3 -> SF+ + SF3 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_82cab54ebf7b
SF3+ + SF3 -> SF2+ + F + SF3,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_9f3b51b13d95
SF3+ + SF4 -> SF+ + SF4 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_c735d79aadb6
SF3+ + SF4 -> SF2+ + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_65c6dcc4596b
SF3+ + SF5 -> SF+ + SF5 + F2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_1b21ba76d89f
SF3+ + SF5 -> SF2+ + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_7df48f24f073
SF3+ + SF6 -> SF+ + F2 + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_b3454e19b97e
SF3+ + SF6 -> SF2+ + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_132b878bed3e
SF3- + Ar -> SF2- + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_ea16cc7f54f5
SF3- + F -> SF2- + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_f0565af385bb
SF3- + O -> SF2- + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_6deea7db98c9
SF3- + O2 -> SF2- + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_97ebbc14c69c
SF3- + SF2 -> SF2- + F + SF2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e5362242b2a8
SF3- + SF3 -> SF2- + F + SF3,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_52b0ed478f60
SF3- + SF4 -> SF2- + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_efb697564d74
SF3- + SF5 -> SF2- + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_e96586a1bb5d
SF3- + SF6 -> SF2- + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_6caceba5b002
F+ + F -> F+ + F,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_a2b4345f13c1
F2+ + F2 -> F2+ + F2,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_0b81c17717b7
SF2+ + SF2 -> SF2+ + SF2,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_95bd805b6150
SF2- + SF2 -> SF2- + SF2,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_07da2ca4b33f
SF3+ + SF3 -> SF3+ + SF3,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_9e2fb0ec739b
SF3- + SF3 -> SF3- + SF3,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,3,pass,pass,pass,unknown,unknown,unknown,,rxn_30438ef98b4d
Ar+ + S -> S+ + Ar,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_3c296b56869c
Ar+ + SF -> SF+ + Ar,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_dc32b510addc
F+ + S -> S+ + F,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_bb6fff17ce9c
F+ + SF -> SF+ + F,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_951198fd5d46
F- + S -> S- + F,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_995ca56f102f
O+ + S -> S+ + O,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_26ae646d0970
O- + S -> S- + O,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_a0ca93067cc2
O2+ + S -> S+ + O2,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_f8747d44dc0a
O2- + S -> S- + O2,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_9ebc61a10146
S+ + Ar -> Ar+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_4dc5ef0f7954
S+ + F -> F+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_2a7dbe59514b
S+ + O -> O+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_078cc42ee023
S+ + O2 -> O2+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_4d9cc0ff39c2
S+ + SF3 -> SF3+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_faf8f991e912
S+ + SF4 -> SF4+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_b618fff5067a
S+ + SF5 -> SF5+ + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ae71c34229df
S- + F -> F- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_8d21877913d9
S- + O -> O- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_8164cb71e89a
S- + O2 -> O2- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_a0be19b0c5d2
S- + SF3 -> SF3- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_091963f69826
S- + SF4 -> SF4- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_57e94b80d370
S- + SF5 -> SF5- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_271e28e52445
S- + SF6 -> SF6- + S,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_611d84d03c7f
SF+ + Ar -> Ar+ + SF,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_bf2f829b04ee
SF+ + F -> F+ + SF,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_34a598ea8fea
SF+ + SF2 -> SF2+ + SF,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_b67f2b0a4f9d
SF+ + SF3 -> SF3+ + SF,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_a003ae43f010
SF+ + SF4 -> SF4+ + SF,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_0e7daa5e962f
SF+ + SF5 -> SF5+ + SF,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_843d2250564e
SF2+ + SF -> SF+ + SF2,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_8bbc24429648
SF3+ + S -> S+ + SF3,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_b813147b7f36
SF3+ + SF -> SF+ + SF3,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_b4d05375ef98
SF3- + S -> S- + SF3,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_95cdd0b8b2a6
SF4+ + S -> S+ + SF4,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_1983dfdcd9ff
SF4+ + SF -> SF+ + SF4,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_a470f2bfe932
SF4- + S -> S- + SF4,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_87803672db7a
SF5+ + S -> S+ + SF5,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_90768fd97f73
SF5+ + SF -> SF+ + SF5,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ad6b25986758
SF5- + S -> S- + SF5,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_433dfed889a4
SF6- + S -> S- + SF6,Charge exchange,ion,charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_e7e0747b4202
F- + S -> F + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_15caafbf2197
O- + S -> O + S + e,Collisional electron detachment,ion,collisional_detachment,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_7d787b772ca3
Ar+ + SF -> S+ + Ar + F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_a15f08a07b1a
F+ + SF -> S+ + 2 F,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ca487638740f
SF+ + SF -> S+ + F + SF,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_e2ed8bb755c0
SF2+ + SF -> S+ + F + SF2,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_d6be6e3d0f99
SF3+ + SF -> S+ + F + SF3,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_6932ca5d72b6
SF4+ + SF -> S+ + F + SF4,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_838c6be98b70
SF5+ + SF -> S+ + F + SF5,Dissociative charge transfer,ion,dissociative_charge_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_b15eb7cf0dce
Ar+ + S -> Ar+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_7535e7df9c95
Ar+ + SF -> Ar+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_11e416926e75
F+ + S -> F+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_421672275dbe
F+ + SF -> F+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_9dab97c64014
F- + S -> F- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_d9d4d53fe8a4
F- + SF -> F- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_9d69649db8d4
O+ + S -> O+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_e96c76a0d3b3
O- + S -> O- + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_f2fe3a1e284c
O- + SF -> O- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_381e40b4a96f
O2+ + S -> O2+ + S,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_66d3262f7d33
S+ + Ar -> S+ + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_c6f253b6534b
S+ + F -> S+ + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_78518b93b1bf
S+ + O -> S+ + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_bbeb1759d89d
S+ + O2 -> S+ + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_c3181505e9ba
S+ + OF -> S+ + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_8a64f4dc2724
S+ + SF -> S+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_3cde42c3d53e
S+ + SF2 -> S+ + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_83cc2fbee592
S+ + SF3 -> S+ + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_9cecd9dbc3ef
S+ + SF4 -> S+ + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_01892a362ab0
S+ + SF5 -> S+ + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_feef8c404360
S+ + SF6 -> S+ + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_dce2be1877cd
SF+ + Ar -> SF+ + Ar,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_4e993fa98d0b
SF+ + F -> SF+ + F,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_56bcac88773a
SF+ + O -> SF+ + O,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_15e7efc6c50b
SF+ + O2 -> SF+ + O2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_548f9b9f2a4e
SF+ + OF -> SF+ + OF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_16ea3e664ccb
SF+ + SF2 -> SF+ + SF2,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_5b27c2a7fbe6
SF+ + SF3 -> SF+ + SF3,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_c3c97af6d23d
SF+ + SF4 -> SF+ + SF4,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_9f37a03564e7
SF+ + SF5 -> SF+ + SF5,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_667ef69e45f3
SF+ + SF6 -> SF+ + SF6,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_2a637c95cbc8
SF2+ + SF -> SF2+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_f85d68297437
SF2- + SF -> SF2- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_0fce314b72bc
SF3+ + SF -> SF3+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ce86e197f624
SF3- + SF -> SF3- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_2594fa6a322a
SF4+ + SF -> SF4+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_3b4ac5041ff9
SF4- + SF -> SF4- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_85d83e7ae8a2
SF5+ + SF -> SF5+ + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_e390028107d7
SF5- + SF -> SF5- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_f3120892c9f9
SF6- + SF -> SF6- + SF,Ion-neutral elastic scattering,ion,elastic,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_e37917dff2e4
S+ + SF6 -> SF+ + SF5,Ligand transfer,ion,ligand_transfer,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ec469810bcf1
SF+ + F- -> F + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_afe0831eda14
SF+ + O- -> O + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_a437790bb933
SF+ + SF2- -> SF2 + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_82e06ab1c0b5
SF+ + SF3- -> SF3 + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_c80d25e1fcc4
SF+ + SF4- -> SF4 + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_7a5da1a0ada8
SF+ + SF5- -> SF5 + SF,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_cb701319cbd5
SF+ + SF6- -> SF + SF6,Ion-ion mutual neutralization,ion,mutual_neutralization,mechanical,4,pass,pass,pass,pass,pass,pass,kinetics; reaction_evidence,rxn_5712fb05d036
SF+ + Ar -> S+ + Ar + F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_c62f4bede2fb
SF+ + F -> S+ + 2 F,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_3f840e39dad9
SF+ + O -> S+ + F + O,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_217b37b9cb73
SF+ + O2 -> S+ + F + O2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_5acfbd217ac9
SF+ + OF -> S+ + F + OF,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_e6ae0b76460d
SF+ + SF -> S+ + F + SF,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_393eefd51d68
SF+ + SF2 -> S+ + F + SF2,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_c5f8d2876f6d
SF+ + SF3 -> S+ + F + SF3,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_4fb00082f7b7
SF+ + SF4 -> S+ + F + SF4,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ba444b59b63a
SF+ + SF5 -> S+ + F + SF5,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_ccc36dea1564
SF+ + SF6 -> S+ + F + SF6,Projectile-ion dissociation,ion,projectile_dissociation,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_17ff01da49d1
S+ + S -> S+ + S,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_467e29976587
S- + S -> S- + S,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_c606cd84ef4d
SF+ + SF -> SF+ + SF,Resonant charge exchange,ion,resonant_charge_exchange,mechanical,4,pass,pass,pass,unknown,unknown,unknown,,rxn_da7c098c92cf
